ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000138750	83.69743059591278	0.200893374839931	0.09218496334743218	2.17924233568106	0.029313670443469695	0.10604553769893645
ENSG00000138755	145.22283317256503	2.68601469868407	0.3365262900372676	7.981589487069837	1.4446078863619392e-15	2.8854236770221784e-13
ENSG00000138756	254.2756397408383	-0.022954090365579712	0.09771349486684505	-0.2349121827733153	0.8142768936479066	0.9037528987705702
ENSG00000138757	336.9440268372179	0.14854209012003036	0.05392930125261658	2.7543855876089864	0.005880244540478442	0.032255553557262284
ENSG00000138758	194.77619983297325	-0.03232639787068774	0.09389218419161774	-0.34429274543997335	0.7306261394875544	0.856228462256812
ENSG00000138759	142.4640000478271	0.1372146236700257	0.1871023171354636	0.7333667790478575	0.4633347554650225	0.6649565347202797
ENSG00000138760	439.68319378943056	0.20395486642883856	0.07396111992571217	2.7575957020890756	0.005822816589189021	0.03200646242815665
ENSG00000138764	177.86888133871665	-0.7305780751650984	0.1294798409524011	-5.642407882117116	1.676882596236931e-8	7.985093443600041e-7
ENSG00000138767	282.94019308443063	0.23454933607628617	0.09099179685194901	2.5776975968275124	0.00994609974891055	0.04786279015963713
ENSG00000138768	230.12001105634178	0.12443224657178292	0.06882496102391075	1.8079522998720394	0.07061392484723064	0.19785191025122065
ENSG00000138769	34.25107838680455	0.22737766275624424	0.17199531133302406	1.3219991928500114	0.18616841969225978	0.3826090261431021
ENSG00000138771	665.0489177126394	0.18071134216534868	0.11846256401349721	1.5254721495371235	0.12714137495685804	0.29806221103809194
ENSG00000138772	230.63577968017182	-0.1460155380077062	0.13607648777223472	-1.073040173201027	0.28325309179696245	0.49492631534430437
ENSG00000138777	105.9772211653708	-0.10016671196396508	0.08726303186765365	-1.1478710952408993	0.2510217822467349	0.45972321888666867
ENSG00000138778	17.422210710616177	0.8734416948651493	0.26705074134833157	3.270695638046789	0.0010728330690509766	0.008499156970929874
ENSG00000138780	49.76151573044396	-0.00399798205324269	0.10597363929709135	-0.03772619379461495	0.9699059912310933	0.9858859945217329
ENSG00000138785	48.08671519362891	0.03495666143032464	0.11083050681274234	0.31540649263101284	0.7524530378301594	0.8695819203526389
ENSG00000138794	23.975889545554374	0.10352765148474552	0.11382909325666324	0.9095008009183566	0.36308583523563753	0.5782048628940439
ENSG00000138795	26.39458661335688	0.40951333190852485	0.18775826630894848	2.1810668577152685	0.029178471754334242	0.10572991839377756
ENSG00000138796	92.4643101148387	-0.08167425440266743	0.09418896902345429	-0.8671318440944976	0.3858697745202893	0.5999623554597356
ENSG00000138798	19.210594249360792	-0.2959690017860582	0.27616573827523977	-1.071707894087432	0.28385125402309613	0.495700457708749
ENSG00000138801	171.3662311413719	0.043966965795805	0.08039078101800576	0.546915519902181	0.5844367727495452	0.7586283665121838
ENSG00000138802	218.06161022688823	-0.08783739775152952	0.04696200491159808	-1.8703928402732342	0.06142928549067769	0.17971046372309388
ENSG00000138813	19.972754309942705	-0.26336356194311605	0.1962365836801391	-1.342071682069192	0.17957275462944366	0.3741656951447077
ENSG00000138814	237.29291994601152	-0.14070575438333346	0.09143387208200986	-1.538879970621064	0.1238336017985706	0.29323312435378773
ENSG00000138821	72.43158252688896	-0.08911273776431605	0.15076069702793987	-0.5910873292646103	0.5544619091844706	0.7364098451382808
ENSG00000138823	4.249211693947402	0.6184477990459077	0.29713209367160176	2.0813901029803685	0.03739821382804001	0.12601983525058022
ENSG00000138829	9.42806387707916	-0.07619541419418567	0.25318569815024794	-0.3009467546976885	0.7634550968648466	0.8744981356848304
ENSG00000138834	364.05634142346764	0.0849213864141477	0.10919064465691972	0.7777350035891193	0.4367252520762783	0.6434995078863084
ENSG00000138835	143.9575224879773	0.005322931564955975	0.10108808236376114	0.05265637096370701	0.9580057016952697	0.9796966512537302
ENSG00000138867	178.8558846061844	-0.21343797460646594	0.10473499552924125	-2.037885938008902	0.04156134121514479	0.13606843587964704
ENSG00000138942	102.7101725038661	0.005569897223492851	0.0821071885530417	0.06783690102718189	0.9459154686350287	0.973563270939513
